0,"-- on one of my favorite ones, on the carbon tax, something that the environmentalists have been drooling for for years. both amendments were soundly defeated to have the carbon tax. my favorite part the sponsor of the carbon tax says, the"
1,more money before solyndra went bankrupt. gina mccarthy is the epa assistant administrator for air and radiation. she will take over the administration under intense skrut from republicans who are afraid of greenhouse gas
2,"this is the most regress seiivr i think we could say that the pop is agnostiagnostic, if use that word, on the carbon tax."
3,"about energy, jobs, about a growing economy to address the debt and deficit without the higher taxes but with economic growth and it is about national security. not getting oil from the middle east. we can produce our energy here and in the final analysis less greenhouse gas emissions with"
4,hurtful for offense so there is no conversation anymore. it's just hurling. bill: can't say anything hurtful on the right you can on the left. can you call christians bigots. if you don't believe in global warming.
5,"carbon tax or u.n. mandate, private sector forces and technologies greens oppose. process of fracking natural gas creates a significant amount of greenhouse gas emissions. reporter: so they oppose"
6,"environment or whatever climate change, would be most acute. that does not appear to be the case. well, i think that the folks over there have common sense. they understand that one/400th n't of the greenhouse gases and man puts in 1% of that"
7,took $529 million of our money decided to step down today. what is going on here. we are throwing money? i don't know what is going with the company but i believe what jonathan said about the need for clean energy. we need it. i frankly think global warming
8,"yeah, that was one of my favorite ones and then there was actually two votes on the -- on one of my favorite ones, on the carbon tax, something that the environmentalists have been drooling for for years. both amendments were soundly defeated to have the carbon"
9,"the wasteful stupid washington spending, the next generation is doomed. and so is our economy. steve: did you say wasteful spending? folks at home, this is what our government is spending money on. as you can see, almost $700000 on a climate change musical,"
10,in the last few years so i don't think this is going to happen any time soon. jon: are they pushing this for every country or just for the united states? reporter: for the developed countries they say that they should raise taxes to try to address climate change and all
11,"what do you mean? biblical? what he means is old testament. real wrath of god type stuff. brian: so that's what you would think if you listen to the president. what's the reality? wait 'til you see all the waste that could be cut, like climate change, the musical."
12,"climate change which used to be global warming and that's the force that's pushing back against the keystone xl pipeline and there's no rational argument to oppose it and i think the president knows it and he sent out in a situation, with labor on one"
13,"climate change which used to be global warming and that's the force that's pushing back against the keystone xl pipeline and there's no rational argument to oppose it and i think the president knows it and he sent out in a situation, with labor on one"
14,"hydrocarbons, that's going to increase the co 2 and increases the earth's temperature and we have climate change which used to be global warming and that's the force that's pushing back against the keystone xl pipeline and there's no rational argument to oppose it and i think the president"
15,rodman's interview. the idea there is no crisis there is obviously a disconnect. the there is a crisis. the president keeps saying if we don't figure out how to shuffle out trillion necessary u.s. economy and fight global
16,thanks in part to natural gas. production far greater than europe which relies on billions and subsidies to for wind and solar. it is cleanest fossil fuel there is. reporter: environmentalists the loudest voice in the global
17,"tax. my favorite part the sponsor of the carbon tax says, the pope wants to have a carbon tax and god and my favorite response by one from missouri said, wait a minute, the pope cares about poor people and"
18,"so everybody has a stake in the game to that degree. but the other thing is this, and you said that congress blocked the president's global warming strategy and that's true. democrats in congress blocked the president's global warming strategy in his first term when senate democrats held sway. the president knows this is a"
19,"out to produce just as much greenhouse gas to make it it's the same stuff? so, she wants me to drive the car up and put"
20,"harris, back to you. harris: thank you. imagine a cheaper way to produce energy that reduces greenhouse gas emissions. john stossel, our fox family says he's found it, it's"
21,"of 'the hill'. good morning to you. good morning, bill. bill: why would the president want this and support it? well, president obama couldn't get climate change through a democratic congress a few years ago. the regulations on climate change are coming. everyone in washington is"
22,"the process of fracking natural gas is, creates a significant amount of greenhouse gas emissions. reporter: greens also oppose fracking because it does mean more natural gas and lower prices. and that of course makes"
23,"greenhouse gas emissions. john stossel, our fox family says he's found it, it's called fracking, extracts it from the ground and critics say fracking is dangerous. he says that's a myth. the protests grow."
24,"greenhouse gas emissions. john stossel, our fox family says he's found it, it's called fracking, extracts it from the ground and critics say fracking is dangerous. he says that's a myth. the protests grow."
25,"fallout. that might cause a big issue. the same thing with climate change, they ought to get congress to pass a law, but might hurt democratic members. so instead they'll have the epa do climate change. immigration, they could have have had congress pass the dream act, but that might have"
26,it's ethanol. it's the same fuel that gets all these subsidies that any environmental groups have now turned against because it turns out to produce just as much greenhouse gas to make it it's the same stuff?
