0,"valero and tesoro, also two of the state's top polluters. they're behind an initiative on the november ballot called proposition 23, which would suspend our law to reduce greenhouse gas emissions."
1,"things that you believe in, right? and things that are popular. a lot of things don't fall in that middle intersection. we should raise energy. we should raise the price of energy a tremendous amount to forestall global warming."
2,show on that network. there's no mention in any of the information and literature written by james jae lee referring to sarah palin or that show. his issues are directed to the discovery channel and how they cover global warming.
3,"looking for this diagram, which is things that are good policy, things that you believe in, right? and things that are popular. a lot of things don't fall in that middle intersection. we should raise energy. we should raise the price of energy a tremendous amount to forestall global warming."
4,inside. we weren't sure if the gunman was going to come up the other floors or anything. reporter: police say james lee of maryland had a history of protesting in front of the discovery channel. handing out rambling leaflets calling for more programming about global warming and animal
5,a year ago an astroturf group sent him letters pretending to be a hispanic group of virginia and state chapters of the naacp. the letters urged perriello to vote against climate change legislation.
6,"let's not forget this guy has held office in delaware for 30 years, probably shaken every single hand in that state. democrats will probably try to present him as having tacked to the right a bit on abortion rights, climate change"
7,"committee and the gop takes the house in november, they have the opportunity to get rid of it. in our third story, george sensenbrenner wants to keep a committee alive to show there is no such thing as climate change."
8,"course and had really gotten into the zeitgeist, about 85% of americans felt it was important. and the film itself was adopted as part of the curriculum in five countries around the world. and led to a number of bills and so on about climate change being"
9,go national. go like a pro. he voted against the committee's creation. his fellow republican members see no point to it. if the gop takes the house in november they'll have the opportunity to get rid of it. congressman jim sensenbrenner wants to keep a climate change
10,"to an extent. let's not forget this guy has held office in delaware for 30 years, probably shaken every single hand in that state. democrats will probably try to present him as having gone to the right a bit on abortion rights, climate change in his"
11,committee alive just to prove there is no such thing as climate change and so he can persecute those who know that there is. politico reporting that the 16-term congressman not only wants to keep the select committee on energy independence and global warming going but he is eying its top spot. the better from which to
12,"don't want to plight size this issue. as far as global warming goes, what global warming was a factor in pakistan. it's very important to recognize because the meltoff from the himalayas is growing."
13,"in addition to being concerned about global warming, many of his demands include overpopulation, and so it does not and is not limited to, you know, this save the planet alone kind of a global warming, environmental. right. some of his most passionate"
14,"that john boehner, the empty suit tan man doesn't run government. that jim inhoff, who says that global warming is a hoax and we should not pay any attention to global warming that he doesn't take over the senate environmental committee that jeff sessions from alabama who"
15,"energy committee, as he will if the republicans gain control. that john boehner, the empty suit tan man doesn't run government. that jim inhoff, who says that global warming is a hoax and we should not pay any attention to global warming that he doesn't take over the senate"
16,"climate change, supposed issue, the one issa brought up? how would the obama administration work on climate change legislation with the republican house full of people who are paid by big oil to deny that there is any climate change? well, i mean, there is no question that we're going to see"
17,"this committee or other possibilities for examining the climate change, supposed issue, the one issa brought up? how would the obama administration work on climate change legislation with the republican house full of people who are paid by big oil to deny that there is any climate change? well, i mean, there is no question that we're going to see"
18,"those fighting climate change. climate change, change. republican plans to turn a pro environmental committee into an investigation into pro environmentalists. the tweet of the day from mike king. what are delaware conservative moms going to tell their"
19,"climate change. how much climate change is cause bide human activity and how much is cause bide a natural cycle? there has been countless studies and rulings finding that yes, there is a scientific consensus and yes, the cause is us."
20,was a stunt and vehicle to give a forum to markey and his views. he regarded the calls for legislative action on climate change as hyperbole and extremism. how much climate change is cause bide human activity and the natural cycle i don't think
21,"films to date was 'an inconvenient truth.' and when we did the film in 2006, opinion about climate change and the country was about 35% of americans felt that climate change was an important issue, but a year and a half later, when the film had run the"
22,congressman jim sensenbrenner wants to keep a climate change committee alive just to prove there is no such thing as climate change and so he can persecute those who know that there is. politico reporting that the 16-term congressman not only wants to keep the select committee on energy independence
23,"have we seen as stark an example of this ever before? i don't think so. i mean, this is a committee that was created to educate congress on the issues of not just climate change but energy independence which even if you think climate change is a giant"
24,dedicated to investigating climate change and turn it into a committee giving a platform to climate change deniers and other tools of big oil. last time he raged. this time he won the 9/11 first responders bill passed the congress. his quoting inflammatory rhetoric makes it difficult for
25,"of this ever before? i don't think so. i mean, this is a committee that was created to educate congress on the issues of not just climate change but energy independence which even if you think climate change is a giant hoax hopefully you certainly know we face a huge energy"
26,"protected. now the republicans want to put him in the senate. if they take the house, his plan is to take a committee now dedicated to investigating climate change and turn it into a committee giving a platform to climate change deniers and other tools of big oil. last time he raged."
27,was a stunt and vehicle to give a forum to markey and his views. he regarded the calls for legislative action on climate change as hyperbole and extremism. how much climate change is cause bide human activity and the natural cycle i don't think there is a real consensus on. except that there have been
28,"way rich corporations and rich people try to get their way in american politics. by buying it. take, for example, california's proposition 23, california has a strict greenhouse gas reduction law. prop 23 would suspend that law and that, of course, would be"
29,"the november ballot called proposition 23, which would suspend our law to reduce greenhouse gas emissions. but in reality, because of the fine print when it comes to unemployment, they really don't want to just suspend it, they want to kill this initiative,"
30,"animal planet, tlc, planet green, discovery produces some really wonderful programming on the concerns that face our planet when it comes to global warming or certain species"
31,"there are 37 republican candidates for the senate. not one believes global warming is real and manmade, except for one, mike castle, the one she defeated in delaware."
32,"greenhouse gas emissions. but in reality, because of the fine print when it comes to unemployment, they really don't want to just suspend it, they want to kill this initiative, they want to kill our laws. and while they're not creating a shale company, they are creating"
33,"helped by stem cell research. there are 37 republican candidates for the senate. not one believes global warming is real and manmade, except for one, mike castle, the one she"
34,"forests in yellow stone national park, that they're being impacted by global warming. thus, the bears aren't looking for food and looking for other places to get an easy meal."
35,again. he wants to turn the select committee on energy and global warming into an investigation on green party initiatives and the climate gate. the 9/11 first responders bill
36,"own head on it, what are his other options? well, there's the traditional way rich corporations and rich people try to get their way in american politics. by buying it. take, for example, california's proposition 23, california has a strict greenhouse gas reduction law. prop 23 would suspend that law"
37,"strict greenhouse gas reduction law. prop 23 would suspend that law and that, of course, would be awesome for companies that make a lot of money by making a lot of pollution. 97% of the funding for prop 23 so far comes from oil and chemical companies, including a"
38,"sent by armed courier and sent to washington for future generations to study. lawrence o'donnell examines levi johnston on everything from global warming to evolution to afghanistan. it's so painful, you may have to"
39,"animal species and global warming. he did, in fact, start protests in february of 2008 to try to draw a bigger crowd, he threw some money into the air, and that caused quite a motion. -- commotion.       _"
40,if the republicans take the house he wants to turn the select committee on global warming into an investigation of obama's green power initiatives and of the so-called climategate. the 9/11 first responders bill finally passes.
41,if the republicans take the house he wants to turn the select committee on global warming into an investigation of obama's green power initiatives and of the so-called climategate. the 9/11 first responders bill finally passes.
42,"clearer economic vision and he can spur american creativity and innovation. i just got back from china, beijing, shanghai, and there are no global warming deniers over and and they are going gang busters on getting the green"
43,"this is the website he has. there's his picture. he says the discovery channel doesn't give enough attention to issues like global warming and overpopulation. and in essence, he accuses the discovery channel of hypocrisy for saying they cover"
44,we should raise the price of energy a tremendous amount to forestall global warming. i don't understand not wanting to take a vote on that. but this is popular. what's perverse is they've already taken a number of
45,should be putting catalytic converters on cows as a solution to global warming. he thinks of this as a giant joke and has treated it as such for the last three years it's been around. as the speech of governor
46,"times,' i don't watch a whole lot of news, i don't watch tv that often. okay. and what's your position on global warming? do you believe it's man made or not? no, i don't. you don't believe it's man made?"
47,"he's running for mayor of alaska. and, boy, lawrence put him through the paces wanting his position on all of the issues that matter to the good people. what's your position on global warming. do you believe it's man made or"
48," and i do  and i do  and i do. climate change, change. republican plans to turn a pro environmental committee into an investigation into pro"
49,tempur-pedic. the most highly recommended bed in america. . per climate change changed. they plan to turn a committee into an investigation on pro environmentalists.
50,"but when you think about scientific issues facing this nation, people could be really helped by stem cell research. there are 37 republican candidates for the senate. not one believes global warming is real and manmade, except for one, mike castle, the one she defeated in delaware."
51,"i don't get 'the new york times,' i don't watch a whole lot of news, i don't watch tv that often. okay. and what's your position on global warming? do you believe it's man made or not? no, i don't. you don't believe it's man made?"
52,where he basically asked a scientist about whether we should be putting catalytic converters on cows as a solution to global warming. he thinks of this as a giant joke and has treated it as such for the last three years it's been around.
53,"he did an interview. he did the real interview. as a candidate, lawrence felt that levi should have to answer tough questions on the central issues of our day. oh, my gosh. what's your position on global warming? do you believe it's manmade or"
54,"more to do environmental coverage, to talk about the threats to the globe to talk about global warming and the dangers of overpopulation, and he included on it, his website. and so federal officials say they believe this is the person who's inside the building now."
55,"well, these temperatures support that global warming is occurring, and it's not just these temperatures, you know. noaa observes a lot of areas. the amount of moisture in the atmosphere. the amount of glaciers that are retreating. the amount of sea ice that we"
56,"calling for more programming about global warming and animal extinction. after attracting crowds by throwing thousands of into the air, he was arrested in february of 2008 and pleaded guilty to disorderly conduct. lee told our nbc news producer he spent time preparing for this"
