0,where the president really reign supreme is foreign policy. that's where he can move and do policies like global warming
1,contributed to its advancement. we would like to acknowledge the tireless efforts made towards the investment of the investment of addressing the challenges of global warming.
2,"when it comes to presidential politics and the issue of climate change, one candidate believes it's an urgent threat and defining challenge of our time and the other calls it a hoax and conco concocted by the chinese. donald trump's position on climate change is increasingly"
3,"bear oh, alaska where people have relied on the ice and ocean and alaska is warming twice as fast as the rest of the country and having a catastrophic effect. barrow finds itself on the le leading edge of climate change and climate change research."
4,we believe we need to make america the clean energy super power of the 21st century. [ cheers and applause ] not insist that climate change
5,"stance on the billing banks with a glass-steagall act plus an expansion of social security. sanders was not able to get planning badge in the platform opposing the tpp trade deal, also no freeze on fracking or a carbon tax to address climate"
6,"common ground when we can. that's why i worked with russia to reduce nuclear stockpiles and with china to increase pressure on north korea. it's how our diplomats negotiated the landmark agreement on climate change,"
7,"on the edge of the continent, flanked by the tundra and the arctic ocean lies the northernmost city in the country, barrel, alaska. an american city 330 miles above the arctic circle and at the epicenter of climate change."
8,"two neighbors. they are up in canada for a north american leaders summit. the final one for president obama. canada's new prime minister is host i hosting. so what are they talking about? terrorism, climate change and"
9,donald trump's position on climate change is increasingly disconnected not only from the scientific reality or political center but from the lived experiences of ordinary americans who are already dealing with its consequences. all this week we will be presenting stories how climate
10,"it is happening now. on the edge of the continent, flanked by the tundra and the arctic ocean lies the northernmost city in the country, barrel, alaska. an american city 330 miles above the arctic circle and at the epicenter of climate change."
11,"always prospered on top of the supreme court decision that just came down. cities are struggling. we can't be partisan. we have to solve problems, whether it's integrating citizens and immigrants into the daily life, whether it's finding jobs, deal with climate change."
12,"they cannot afford health care, as the kids can't afford to go to college. make it clear that she is on their side, that she is prepared to take on wall street, the drug companies, fossil fuel industry, deal with the global crisis of climate change."
13,and now it's only 3/4 of a mile away from the edge of the ocean. so we have a serious erosion problem up here. mayor mike ama has lived in barrow for over 40 years. he wants to move the entire city inland to save it from the effects of climate change.
14,"skeptics and cynics can insist on denying what's right in front of our eyes, but the alaskan natives that i met whose villages are sliding into the sea, they don't have that luxury. they know it's not a hoax. the president addressing the canadian parliament, driving home the very real and present threats of climate change,"
15,how fast we are changing the abundance of greenhouse gases in the atmosphere is unprecedented. it's really something that has not been seen in the natural world ever before.
16,"consumption, air pollution and greenhouse gases. we will work together to protect nature and to advance our scientific understanding of the environmental challenges we share and finally we will"
17,abundance of greenhouse gases in the atmosphere is unprecedented. it's really something that has not been seen in the natural world ever before. what is happening in barrow
18,greenhouse gases in the atmosphere. some of the pollutants that we meet have a long lifetime and they're reaching far-away places like barrow. gabby pat rowan is one of the
19,observatory measures levels of carbon dioxide and other greenhouse gases in the atmosphere. some of the pollutants that we meet have a long lifetime and they're reaching far-away places like barrow.
20,"just inland from the whaling camps themselves, the noah observatory measures levels of carbon dioxide and other greenhouse gases in the atmosphere. some of the pollutants that we meet have a long lifetime and they're reaching far-away places"
21,scientists studying the air in barrow. what the data reveals is terrifying. we are now experiencing the most abrupt change in co2 in history. how fast we are changing the abundance of greenhouse gases in the atmosphere is unprecedented. it's really something that has
22,"former epa administrator, donald trump believes climate change is a myth. i presume you believe climate change is real. what would it mean for the country and for the world to be led by a president that does not believe climate change is real? frankly, i think it could be a disaster for the world long"
23,the arctic is the leading edge of climate change. our leading indicator of what the entire planet faces. climate change is no longer some far-off problem. it is happening here.
24,community is melting fast. the arctic is the leading edge of climate change. our leading indicator of what the entire planet faces. climate change is no longer some
25,the arctic is the leading edge of climate change. our leading indicator of what the entire planet faces. climate change is no longer some far-off problem. it is happening here. it is happening now.
26,"anybody else gets. now, everything i've just said donald trump disagrees with. he doesn't want to raise the minimum wage. he doesn't think that equal pay is a problem. he doesn't believe in climate"
27,months. it should be. i fully anticipate that the american people understand this issue and are committed to finding leadership that understands it also. as you can see john kerry has a genuine passion about climate
28,effect. barrow finds itself on the le leading edge of climate change and climate change research. we will take you there from all in. rachel maddow starts right now. i love you're doing this series. great great work. thanks. thanks to you at home for
29,"policies can antagonize bo tag right and left. gary johnson opposes a federal minimum wage, wants to eliminate the education and commerce departments, says that taxation is theft. he supports the second amendment and is not ready to say climate"
30,that has gone into it or the rational for it ripping it up would be one of the most reckless irresponsible historically wrong acts i can think of and i think that people are waking up now to the fact that the solution to climate
31,"from it, you are a republican. and unless you're going to disassociate yourself, you're still a republican and he's still your nominee. joy reid, thanks for joining me. still to come, the latest in our series on the clear and present effects of climate"
32,fast as the rest of the country and having a catastrophic effect. barrow finds itself on the leading edge of climate change and climate change research. we will take you there from all in. rachel maddow starts right now. i love you're doing this series. great great work. thanks. thanks to you at home for joining us this hour.
33,donald trump's position on climate change is increasingly disconnected not only from the scientific reality or political center but from the lived experiences of ordinary americans who are already dealing with its consequences. all this week we will be presenting stories how climate change is not some far off problem for future generations to deal with but something
