0,the hottest year in the 137-year-old record that has been kept. donald trump has called global warming a hoax caused by the chinese. do you agree that global warming
1,"noaa, nasa has declared 2016 the hottest year in the 137-year-old record that has been kept. donald trump has called global warming a hoax caused by the chinese. do you agree that global warming"
2,here. reassure that the ins institutions are strong and the republicanss will survive. is he going to talk about global warming and he is going to address it. starting to combat global
3,statements without passing it by us first. a lot of people very concerned about that. but i wouldn't think that barack obama's administration would want george w. bush's administration putting out statements on global warming.
4,climate change action a centerpiece of his presidential campaign and he sits on the senate environment and public works committee that is holding this hearing. and he went right after scott pruitt on the issue of climate change.
5,"let's play that. donald trump has called global warming a hoax caused by the chinese. do you agree that global warming is a hoax? i do not, senator. so donald trump is wrong? i do not believe that climate change is a hoax."
6,term. the other thing that got a lot of attention today is the way he address what had he knew would be concerns from democrats about climate change. there is that strong link between drill sxgt environmentalists. this is what governor perry said when asked about climate change
7,"still working in intelligence, the overwhelming opinion is that this would not work. it's very similar actually to the consensus on global warming. i would imagine the same amount of people in the intelligence community who think torture works is about the amount of people in the scientific people who don't believe in global"
8,"are somebody who doesn't agree about the law on this, this doesn't work. when you talk to folks in the american intelligence community, i still have friends who are still working in intelligence, the overwhelming opinion is that this would not work. it's very similar actually to the consensus on global warming."
9,hussein obama. it had the clothing of nonpartisan speech but he could have said i will defend my decisions on cuba and the facts. i will defend concerns about climate change.
10,"today stands at a turning point in history. national power, economic, military, diplomatic is being redefine and redistributed across the globe. international institutions, international financial and economic orders are under distress. climate change is causing"
11,speech cloaked and some beautiful language. i thought he made the point that i am going to be staying in there fighting and not going to quit. i am going to defend science behind climate change concerns
12,"i think at the end he gets through and the same with rex tillerson. i don't think he is much of a fight. i do think kasey, steve mnuchin and pruitt at the epa, a climate change denier."
13,"and programs that were specifically devoted to advancing gender equality. if you combined one, a new rule that can cut salaries for specific workers, and two, new lists of employees working on issues like climate change or"
14,"zinke is widely expected to escape to become secretary of interior, yesterday during his senate confirmation hearing, he became the latest nominee to contrast the president-elect. is president-elect trump right? is climate change a hoax?"
15,"you, his answer? no, it did not satisfy me. look, donald trump has said that climate change, global warming is a chinese hoax. and so in order for the american"
16,"i think rick is capable because he has political stature and that's what you need this that job, is what is this president going to do about climate change? i mean the first day, inaugural day, they eliminated the climate"
17,"secretary must fill. and so he is basically falling on his sword saying he was wrong then, saying that it was more than five years ago and that his views have changed. he is also saying that he accepts that climate change has"
18,"there can be no compromise there and there can be no compromise, in my view, on protecting american democracy, working against voter suppression that many republican governors are trying to bring about, and, in my view, there can't be any compromise on climate change,"
19,"representative john lewis. he said the same things yesterday in his speech that he had tweeted out. and if you go to his website, he is sending a very clear message. he removed all of the references to civil rights, to women, to climate change."
20,"he may really believe he wasn't making fun of a reporter. during one of the debates, hillary clinton said, you called global warming climate change a hoax created by the chinese. he said, no, i did not."
21,"convention. let me start with the basics for folks who have been following this closely around the country. what is california up to here? well, first of all, nobody has more at stake than california. you said it. california is leading the nation in much of the world on climate change."
