0,"in recorded history. here's a question. is climate change to blame? because some people suggest maybe there's a link to climate change. scientists can say whether climate change contributed to this particular typhoon, they believe global warming is making"
1,"now, is it too soon? we don't know yet exactly how the scientists will finally come out on this particular typhoon, how much of it was caused by global warming. but at this point in 2013, because global warming is so"
2,"the price of wind has dropped by more than 50% in the last four years, and so what's happening in the u.s. is that we're beginning to displace coal fired power plants with clean energy. the united states has reduced its greenhouse gas emissions"
3,"religious opposition to it based on 70s hysteria that's not based on science. we're saying, internalize the pollution costs of all resources. so we absolutely have to have carbon pollution limits to solve global warming."
4,you look at that and that is ominous looking. give us an idea of the conditions that created this. is climate change the finger we have to point at? when you look at any individual storm we can't link it to climate change.
5,"so i've always been an advocate the solar and wind. i actually lobbied for the subsidies for solar and wind, but when you look at what's happening in the world, this is not the early '70s. back then no one was worried about global warming."
6,brian todd has been looking into this part of the story. he's joining us live from noaa. what do they say? reporter: experts here do not believe the climate change
7,evidence is overwhelming. 98% of scientists agree the ipc international panel on climate change just came out with a report talking about the fact that unequivocally human beings are contributing to climate
8,"explain. i was really disappointed to see almost no coverage of any interviews with experts about energy efficiency or renewable energy like solar and wind when these are the cleanest, fastest and the cheapest solutions to climate change."
9,"sanjay gupta, thanks very much for that report. you got it, wolf, anytime. violent storms often batter the philippines, but this killer typhoon may be the most powerful in history. here's the question. is climate change to blame?"
10,"climate change, what is the worst that can happen? we clean up the world a little bit? doctor, back to you, good point, we can over-compensate for that. but what is the result of under-reacting on climate"
11,"going to write about. the things that go wrong get prominent attention. that's how it's always been. that's not unique to me as president. and i'm up to the challenge. and speaking of blame, when it comes to climate change, most"
12,"start to dumb everything down and if you do that, you're going to get hopelessly left behind. up next, one year after hurricane sandy. more from mayor bloomberg and others on what cities can do to deal with the effects of climate change."
13,or the mayors come and they don't do that without permission from the central government. we sit around and we complain about the chinese. we should look in the mirror. america is where people don't believe in climate change or
14,"creates a greater number of storms, but they do say global warming could make the storms more intense. he's the philippines delegate to the u.n. climate change conference. he also happens to be from"
15,"the costs, the economic challenges that the industry faces. but of course we want to solve global warming and stop the climate crisis in the cheapest, fastest way that we can. and that's why we're focused on energy efficiency and renewables as the best solution. but the solution is to"
16,you have tried both before but even after particularly after sandy to lay out a plan for new york in terms of investments that with a make it more resilient. it strikes me that you run up against two big political problems. first there is still a big debate certainly in washington as to whether climate change is
17,describe how i feel about the losses. reporter: he says he'll go on a hunger strike until a meaningful outcome to climate change is in sight. he believes the intensity of this typhoon is the result of global warming which many scientists believe is a man-made
18,"their own greenhouse gases. in the developing world what's really difficult is that cities are not credit worthy. of the 500 largest of cities in the developing world, only 4% are internationally credit worthy."
19,"their own greenhouse gases. in the developing world what's really difficult is that cities are not credit worthy. of the 500 largest of cities in the developing world, only 4% are internationally credit worthy."
20,"the u.n. governmental panel on climate change would lead us to expect just what we are seeing now. last year with hurricane sandy. now with typhoon haiyan. and on and on and on. we have overheated the atmosphere, and we'll see stronger storms. how much of this storm was because of global warming, is it 10% or 90%? that is something we need more scientific research into, to find out. but to deny there is some kind of connection is at this point i"
21,"the clearest connection is related to coastal flooding. sea levels have risen global by by 8 inches or so. that's due to a 40% or so increase in carbon dioxide, other greenhouse gases have gone up as we put more fossil fuels"
22,"global warming. but at this point in 2013, because global warming is so advanced, every weather event on the earth has some relationship to that. and certainly all the climate scientists and the consensus opinions that just came out from"
