0,this morning the supreme court will hear arguments on a greenhouse gas regulation case. the environmental protection agency is seeking to tighten emission standards for so-called stationary greenhouse gases like those emitted by power plants. the white house says they will stem the effects of climate
1,"scientist, donald trump. he says, don't let the global warming wise guys get away with changing the name to climate change because the facts do not let gw tag to work anymore. dr. shepherd, how do you make the case to the american people that climate change is happening"
2,"bein -- risks, arguing it would cause confusion and raise costs. in the 'new york times,' questions between global warming"
3,"back in the '70s, we were told there was global cooling. everyone was told global cooling was a really big problem. that faded. we were told by al gore and others there was global warming. then, it morphed. it wasn't global warming."
4,"uneventful flight if you decide to fly. absolutely. glad to see that you're okay this morning. thanks. all right. in maryland today, president obama is expected to announce new rules for decreasing greenhouse gas e meetings."
5,several hundred in china to suggest that climate change is comparable as a threat to human beings to these weapons i think is lunacy. seems like that is a misat the same time. john kerry said climate change
6,"debate tonight was not about global warming or climate change. the debate tonight was about creation/evolution, about science. i know, i just asked you a question about global warming. yeah, well, in actual fact,"
7,emissions and prevent the very worse consequences of climate change from ever happening at all. we need to move on this and we need to move together now. kerry called climate change as big a global threat as terrorism and said that climate
8,"it. a look of vague bafflement on your face. how did you feel the debate tonight? did you learn anything which was even remotely persuasive to you, that maybe you're barking up the wrong tree about this whole global warming business?"
9,"hemisphere you expect more storms. so let me go back to you. let me ask you this. this is what concerns me about this whole debate. regardless of which side you are on, the number of americans to believe global warming isn't"
10,"was not about global warming. was not about climate change. it was about creation, evolution, signs. i ask you a question about global warming. in actual fact, one of the emphasis i had tonight was we"
11,"can we agree on the facts? is climate change behind all these crazy extreme fluctuations we have been seeing lately. i don't think i can agree with you on that. just because it was cold in new york, that's climate change. because it was warm in california, that's climate"
12,"passenger plane west of nepal calling all 16 on board, including an infant. officials believe bad weather was involved. secretary of state john kerry is slamming climate change"
13,"unless and until we do more to combat carbon pollution, this trend is going to get worse. even if we do take action on climate change, carbon pollution"
14,sergeant bergdahl back. many officials say this is something they want to see happen. they want to bring him home. barbara starr reporting live. why are we still debating climate change?
15,"actually, the bible tells us the whole of creation is running down because of man's pull. and so we do have extremes in weather patterns today. but there's been climate change"
16,craigslist murder of this man 42-year-old last november. they said the couple dumped his body in an alley. u.s. secretary of state john kerry says climate change is
17,it became climate change. the problem with climate change is that there has never been a day in the history of the world in which the climate has not changed. it is one thing to argue over how to lessen global warming. there is overwhelming scientific
18,"tonight on 'crossfire' -- fires in kiev. chaos in the middle east. challenges at home and abroad. but is the biggest threat to our national security something else? in a sense, climate change"
19,"let's take a break here now on 'new day.' slammed again. 100 million people, 32 states buried in snow. record shattering totals so far this winter in cities like boston and new york. question, is climate change"
20,"global warming a he that was going to be a problem and that faded and then it became climate change. and the problem with climate change, there's never been a history in the day of the world where the climate is not changing. reporter: so you don't believe that there's any manmade"
21,"a snake handling pastor dies from a snakebite. how widespread is this sometimes fatal display of fate? this winter, record highs in alaska. record lows in the lower 48. record drought in california. the big question everyone is asking is, climate change the"
22,"insignificant. that's 30%. that's an enormous change. it's changing the world. that's just over the last few decades. secretary of state, john kerry, seems to agree with bill nye. he called for a concerted global effort to fight climate change"
23,arsenal. this is not some u.s. senator just setting a wild speech to please the left. this is the secretary of state of the united states of america at an international forum saying that the greatest threat is global climate change during a
24,"ney the science guy, not a scientist, and congresswoman marcia black burn a skeptic with no particular expertise in this subject. whatever 'meet the press' was trying to accomplish i don't think they did it. joining me to talk about this and climate change more broadly,"
25,coverage at all. 'face the nation' on cbs had the most. the broadcast evening news shows covered it more probably because they do more coverage of extreme weather events and so when you talk about extreme weather often you find yourself talking about climate change.
26,"combat its effects. our chief political analyst, gloria borger, is here watching this. what is the president politically trying to accomplish right now? he's trying to make the base of the democratic party happy. they have had some problems with him as far as climate change is"
27,yours and others about the complaints about lack of coverage in the press. there is a lack of coverage in the press by and larges especially on television. media matters just a few weeks ago did a study looking at all of the broadcast news coverage of climate change.
28,"own and don't represent the u.s. government. and they're always happy when i say that. there's no question that john kerry is right on this issue. that's right. last year when the head of the pacific command was asked what our single-greatest threat was, he said climate change and"
29,president obama will focus on climate change today as he prepares to unveil new standards to boost fuel efficiency in trucks and cut greenhouse gas emissions. it is all part of the year of action the president has pledged. even if it means going around congress to move his agenda forward. our chief congressional
30,"amendment rights. after the supreme court recognized the individual right to have guns, the question became what type of limitations could be put on that right. reporter: also on monday the court hears a case that could test the limits of president obama's. push to use his executive power when congress won't act. this time on climate change."
31,"they don't plan for the future. in europe it's a settled question. global warming climate change is a reality and they prepare for it. in amsterdam, how do you prepare for the dikes and levies. in venice, what happens if venice goes under water. if you're in switzerland what's"
32,"(vo) so do we, business pro. so do we. go national. go like a pro. the president is on the road today. president obama is making a big move to cut down on greenhouse"
33,"the first involving the nra, gun rights and second amendment the second deals with president obama's jends and push to limit greenhouse gases from certain companies without the help of congress. reporter: no shortage of"
34,"i did not say i believe in global warming. i was under the assumption you don't believe in global warming as an entity. now, where have i ever said that? i have never said that."
