0,"back at felixstowe, we watch one of the massive vessels setting off for asia. it's due at the suez canal by friday. that's when negotiations are due to finish on what to do about the industry's greenhouse gases."
1,"are meeting in london in an attempt to cut carbon emissions. shipping is the backbone of the global economy, it's responsible for 90% of world trade, but the industry could have an even bigger role in determining the future of the environment. back in 2016, politicians signed the landmark paris climate change deal, which aimed to limit global warming"
2,a bottle of water at the head of the airline's advertising agency. the family previously made the headlines when her sister threw a tantrum over the manner in which she was served nuts while onboard one of the compa ny's jets. more than 170 countries have reached a deal to reduce greenhouse gas emissions produced
3,"with respect: no matter their ethnicity, their religion, or their status. you are optimistic. the completed challenges we face, climate change, inequality,"
4,"feel threatened by rising sea levels, they feel that the commonwealth is something that can really help. what would you outline as the key environmental challenges for the commonwealth? climate change"
5,"on the record for more than a decade, well before i went into parliament about the importance of dealing with the consequences of climate change. and i have never debated the science of climate"
6,"commonwealth people's forum, to see the plastic wail, and i hope countries will follow. we don't have the budgets for proper waste management. but do you have the desire to tackle climate change and"
7,hands are to blame. australian police believe this monstrous fire in south-western sydney may have been lit on purpose. experts say that australia's annual bushfire season is starting earlier and ending later. they believe that climate change
8,macron has warned that rampaging nationalism is threatening global prosperity in a rare speech by a foreign leader to both houses of the us congress. he also appealed to president trump not to abandon efforts to tackle climate change
9,"but unless we rededicate ourselves, the money for the research and money for the delivery, the deaths could go all the way back up to a million which is where it was when we started this a little over ten years ago. drug resistance, climate change"
10,"the way it was going? macron has been called the trump whisperer, a man who seems get through to him without giving in to him. but, but, but, that being said, it didn't all go macron's way, desperate as he was to nudge trump on climate change,"
11,"consultation she is launching in england to ban plastic drinking straws and cotton buds and the like, something she will be urging those in the commonwealth to follow. the british government sees the commonwealth is an ideal vehicle to push climate change. britain sees"
12,"states, vulnerable to climate change, this is a vital chance to head off the most damaging effects of global warming. we can talk about the bottom line. we can talk about profit, corporate profit. we can talk about economic"
13,"like the small island states, vulnerable to climate change, this is a vital chance to head off the most damaging effects of global warming. we can talk about the bottom line. we can talk about profit, corporate profit. we can talk about economic"
14,"on tuesday donald trump and emanuel macron were holding hands, back slapping and wiping away dandruff from their suit jackets. today in an address to congress the french president took aim at some of mr trump's key policies. he stood behind the iran nuclear deal and stressed the urgency of tackling climate change."
15,"than 100 countries started to talk about cutting emissions from shipping. for some, like the small island states, vulnerable to climate change, this is a vital chance to head off the most damaging effects of global warming. we can talk about the bottom line."
16,"maybe that is why the two men got on! there are more similarities than we think. maria. i felt that the speech in congress which was amazing and gave republicans and democrats the chance to cheer, for 'there is no planet b,' and his demand, his claim that america will rejoin the paris accord on climate change."
17,"emissions from shipping. for some, like the small island states, vulnerable to climate change, this is a vital chance to head off the most damaging effects of global warming. we can talk about the bottom line. we can talk about profit, corporate profit. we can talk about economic"
18,"the home office said it would handle applications to stay sensitively. researchers are warning that a system of atlantic ocean currents which help to keep western and northern europe warm is weaker than it has been for more than 1000 years. according to two new studies, the weakening is due to melting sea ice, glaciers and ice shelves, as a result of climate change."
19,"people who have got knives and guns. and we will do that. researchers are warning that a system of atlantic ocean currents which help to keep western and northern europe warm is weaker than it has been for more than 1000 years. according to two new studies, the weakening is due to melting sea ice, glaciers and ice shelves, as a result of climate change."
20,"industry. -- how to reduce greenhouse gases. almost a look at sport, first a look ahead to what is coming up. later on, we will have the latest on"
21,"and, as scientists discover increased snowfall in antarctica, what does it mean for global warming?"
22,"but as the industry has expanded, so has the pollution it causes. so far, shipping has been exempted from international climate agreements, but that is now changing. many of the most modern vessels like these are far more efficient than older generations, but if you add up all the greenhouse"
23,"starting to see this change. how is this potentially good news when it comes to global warming. perhaps things are not as bad as we fear. comes to global warming. perhaps things are not as bad as we fearlj think, as you already mentioned, it's very clear that antarctica is"
24,"of the massive vessels setting off for asia. it's due at the suez canal by friday. that's when negotiations are due to finish on what to do about the industry's greenhouse gases. no one is certain of reaching agreement. david shukman, bbc news, in felixstowe. the hip-hop musical,"
25,"was incapable of making the world any better than the way we find it today. so just go back to climate change, we are not on track to solving the problem of climate change, there's no doubt."
26,"we find it today. so just go back to climate change, we are not on track to solving the problem of climate change, there's no doubt. i'm not an optimist in the sense that everything will all work out."
27,"so just go back to climate change, we are not on track to solving the problem of climate change, there's no doubt. i'm not an optimist in the sense that everything will all work out. we're almost out of time"
28,"from international climate agreements, but that's now changing. many of the most modern vessels like these are far more efficient than older generations, but if you add up all the greenhouse gas emissions produced by ships around the world, you get a bigger total than"
29,"talked about isolationism, withdrawal and nationalism with only inflame the fears of your citizens. that was a slap across the face to donald trump and the policy there. and he went on to the policies you listed, iran, free trade, climate"
30,"climate change, et cetera, et cetera. you have been there a number of times. what have you seen, in terms of the changes of climate change, and how are you bringing attention to it with your exhibition? for sure, since '92, which was my second shock,"
31,"climate change? yes, absolutely, climate change because we are inheriting the future and this is one planet that we have and we need to have a sustainable future, a sustainable, prosperous and fear future so it is one of the biggest issues that we discussed, tackling"
32,"implications? predictions of rising sea levels due to other processes resulting from global warming range, as all predictions do, from quite small numbers, 27 centimetres in the"
33,"conflict, they do not discourage you. rather, they inspire you to persevere and effect change. i am sure that it is the young people of the commonwealth, not just the commonwealth, notjust those in its 22 island nations, who will lead the world's response to climate"
34,"disease but unless we rededicate ourselves the money for the research and the money for the delivery, the deaths could go all the way back up toa to a million which is where it was when we started this little over ten years ago. drug resistance, climate"
35,this is business briefing. i'm sally bundock. the marine industry meets to crack down on global warming. but can the sector's bosses really come up with a binding agreement?
36,down on global warming. but can the sector's bosses really come up with a binding agreement? donald trump predicts china will ease its threatened tariffs on us goods.
37,"scrutiny. use a you have sold your political soul for the sake of ministerial office, that you don't believe in this global warming stuff. how do you address the sort"
38,"the loss of a third of its coral. conservationists say the investment is an important step, but the biggest threat to the reef is global warming. confidence in the criminaljustice"
39,life? it is under great threat from global warming. there is an added threat of plastics which are eaten by corals. they are added by agriculture and pollution. it is in
40,"one of the key announcements was the agreement to protect oceans from the effects of climate change, pollution and over-fishing. last year , several caribbean islands were battered by tropical storms , leaving devastation in their wake. the prime minister of grenada said that agreement to tackle climate change was vital to region. witnessing the level of disaster"
41,"so far, shipping has been exempted from international climate agreements, but that is now changing. many of the most modern vessels like these are far more efficient than older generations, but if you add up all the greenhouse gas emissions produced by ships around the world, you get a bigger total than the emissions produced by germany."
42,"exempted from international climate agreements, but that is now changing. many of the most modern vessels like these are far more efficient than older generations, but if you add up all the greenhouse gas emissions produced by ships around the world, you get a bigger total than the emissions produced by germany. no wonder there's massive"
43,the 87 million people whose personal data was improperly shared. i'll be reporting from felixstowe on the growing pressure on the shipping industry to do more to tackle climate change.
44,"effects of global warming. we can talk about the bottom line. we can talk about profit, corporate profit. we can talk about economic development and prosperity, but if your very survival is really at stake, nothing else matters, right?"
