0,"you may think that lakes and rivers are environmentally friendly, but they release greenhouse gases into the air. scientists are warning that climate change could increase the amount of carbon dioxide and methane they emit. richard westcott has more. it's obvious where some greenhouse gases come from."
1,"you may think that lakes and rivers in britain are environmentally friendly but did you know they release greenhouse gases into the air? scientists are warning that climate change could increase the amount of carbon dioxide and methane, they emit. richard westcott has more. it's obvious where some greenhouse gases come from."
2,"climate change targets, while protecting jobs in industries like mining which contribute heavily to greenhouse gas emissions."
3,"i think i did. what elinore has in her hands like a giant flashlight. based on the type of light that bounces back, we can tell what types of algae are growing. so algae, like trees, takes the co2 out? exactly. andrew's latest research in canada suggests climate change could double the greenhouse gases"
4,"reporter: mr president! and she had a scowl for president trump. he once described climate change as a hoax, and he's withdrawing the us from the paris climate accord, which is an international agreement to reduce damaging greenhouse gas emissions."
5,"as migrants are forced to survive the serbian winter. we have a special report. coming up in the business briefing: big data and the climate crisis. how our tech addiction is fuelling global warming,"
6,"three years ago, he was instrumental in getting 197 parties to adopt a climate treaty in kigali, rwanda. the so-called kigali amendment intends to phase down powerful greenhouse gases called"
7,"three years ago, he was instrumental in getting 197 parties to adopt a climate treaty in kigali, rwanda. the so-called kigali amendment intends to phase down powerful greenhouse gases called"
8,"as president putin unveils plans that could prolong his stay in power? at the start of a special season on the climate crisis, sir david attenborough tells the bbc more needs to be done to tackle global warming."
9,"as president putin unveils plans that could prolong his stay in power? at the start of a special season on the climate crisis, sir david attenborough tells the bbc more needs to be done to tackle global warming."
10,"better place than what we are now. but where we are now is that we still have greenhouse gas emissions rising globally, year on year, and we need to really turn that around. the impacts that we're seeing now are the type of impacts that we're getting with just over one degree of global warming,"
11,"decisions are adopted. three years ago, he was instrumental in getting 197 parties to adopt a climate treaty in kigali, rwanda. the so-called kigali amendment intends to phase down powerful greenhouse gases called"
12,"decisions are adopted. three years ago, he was instrumental in getting 197 parties to adopt a climate treaty in kigali, rwanda. the so-called kigali amendment intends to phase down powerful greenhouse gases called"
13,"had said david attenborough worn that the claimant has reached a climb that crisis moment. he has asked for governments to do more to tackle the threat. china and the united states admit the most greenhouse gases, contributing more"
14,"in the water to feed microbes, bacteria and fungi that produce these gases. they can now use that knowledge to find natural solutions - maybe different trees or algae which can trap some of the greenhouse gases."
15,"hello, everyone - this is afternoon live. i'm simon mccoy. the naturalist and broadcaster sir david attenborough has told the bbc that 'the moment of crisis has come' in efforts to tackle climate change. he said governments can no longer delay taking urgent action to address global warming."
16,"the science is overwhelmingly clear that the cause of this climate change is our activities as humans putting more and more carbon dioxide and other greenhouse gases into the atmosphere. and i'm at cambridge university, where a new look at pioneering data collected in the 1970s is revealing the real impact climate"
17,that we are reporting today in the ocean heat content changes that tells us very clearly why this is changing and it is changing with more and more energy coming into the system and others are leaving at that is due primarily to the increase of greenhouse gases
18,"of the nation's large coal industry, is not taking global warming seriously."
19,acknowledged there is a link between global warming and the bushfire crisis. he said that you couldn't specifically say that a fire in new south wales or another one in western australia for example is directly caused by climate change. i
20,the global warming hysteria right now is insane. once again i heard not a single voice of doubt on the national broadcaster this morning that actually this drought is not caused by global warming -- warming       _
21,"scott morrison saying, we are only a tiny contributor to global warming, a percentage point or so. the answer is that as a developed country, australia like britain and america has been pumping out greenhouse"
22,"from the 19th century, coal, oil and gas, known as fossil fuels, have transformed the way we live. but it was only later that we discover the problems they cause and by then we had tvs, planes, cars, and microwaves. burning fossil fuels releases gases that trap heat from the sun, that is why they're known as greenhouse gases."
23,dominating this yearfor studio. climate change is absolutely dominating this year for the first time in the world economic forum's annual report which is issued before this event starts. it is in five key topics. the climate crisis and what
24,"cooperation, and that's where we need countries of the world to come together and recognise the urgency that this problem needs, and to take that really ambitious action, and to up up their pledges and their ambitions for reducing greenhouse gas emissions."
