0,"the main driver for all this is the greenhouse gas emissions we are producing. we're still too reliant on fossil fuels like coal, and globally levels of carbon dioxide are at a record high. we've got to reduce our emissions of greenhouse gases."
1,"roger harrabin, reports. flying is on the up and the government has been planning for it to continue to grow. what about climate change, you might ask? under current policy, industry will have to cut more greenhouse gases"
2,"you're watching afternoon live. these are our headlines: former defence secretary gavin williamson stresses his innocence, after he was sacked over a leak from a national security council meeting. a report commissioned by the government says the uk should become a world leader in tackling climate change, by cutting greenhouse gases to"
3,"follow its lead after it introduced its zero carbon bill earlier this week. the country has set a target to reduce all greenhouse gases, with the exception of biogenic methane, to zero, by 2050. climate change is not"
4,"feels global warming and a supporting renewable energy. given the concern, have the major parties created policies for climate change?"
5,"in the atmosphere and that means examining all the alternatives. we are looking for processes that are scalable, by which i mean processes that can take out billions of tonnes of greenhouse gases, each year."
6,"in the atmosphere and that means examining all the alternatives. we are looking for processes that are scalable, by which i mean processes that can take out billions of tonnes of greenhouse gases each year."
7,"of greenhouse gases that's already in the atmosphere and that means examining all the alternatives. we are looking for processes that are scalable, by which i mean processes that can take out billions of tonnes of greenhouse"
8,greenhouse gases so aviation can expand. but the government is now considering a plan to virtually eliminate emissions by 2050. and a civil servant has admitted in a letter to a green group that it may have to take note of advice from the independent climate change
9,"chief scientific adviser, about that new research centre. what we do over the next 10-12 years will really determine the future of humanity. we have already gone too far. we are emitting 50 billion tonnes of greenhouse gases into the"
10,a new research centre to develop ways of repairing the damage that's already been done. the urgency of the issue is such that we have very little time left. so we've got to pull out the stack of greenhouse gases that's already
11,"we are starting to characterise these incredibly important ecosystems for the very first time. there are two main types of fungal network. they both suck up the greenhouse gas carbon, a key factor in climate change."
12,is helping to set up a new research centre to develop ways of repairing the damage that's already been done. the urgency of the issue is such that we have very little time left. so we've got to pull out the stack of greenhouse gases that's already
13,climate change is having a serious impact on one of south korea's most beautiful islands. rising temperatures mean that the island ofjeju(tx map)is losing many of its flora and fauna and some species are becoming endangered. as a result farmers there are having to adapt what they grow. translation: global warming's changing everything.
14,died aged 76. university of cambridge scientists are considering radical new ways to reverse global warming.
15,"data and machine learning, so by taking data from thousands of people all around the world, we are starting to characterise these incredibly important ecosystems for the very first time. there are two main types of fungal network. they both suck up the greenhouse gas carbon, a key factor in climate change."
16,"data and machine learning, so by taking data from thousands of people all around the world, we are starting to characterise these incredibly important ecosystems for the very first time. there are two main types of fungal network. they both suck up the greenhouse gas carbon, a key factor in climate change."
17,"to see rising temperatures and sea levels. that will affect everyone and it will get much worse. 1.5 degrees of global warming is the tipping point, really, for how we can contain global warming at a"
18,"killed by air pollution. 0ne killed by air pollution. one of our main stories, the reports in the uk should lead the global fight against climate change by cutting greenhouse"
19,"land use, agricultural land, so red meat is particularly, targeted with the burping of methane and methane has a higher global warming impact"
20,"the uk should lead the world away from dangerous climate change, by cutting greenhouse gases to virtually zero by 2050, according to a new report. the committee on climate change, which is the government's official"
