0,brooke baldian will be here after the break. is this something taken out of context or proof climate change scientists were trying to heat up their case for global warming?
1,of data coming out that the scientific community around the side of global warming were cooking the data and were suppressing data to those who are questioning their data so i think the whole thing of fighting global warming may be
2,"climate skepticism is driven largely by a shift within the republican party and independents. there was also a dip among democrats, but small. still, a majority of respondents support a national cap on greenhouse gas emissions."
3,chinese prewhen jianboa will join president obama for the climate change conference.
4,part in a major u.n. climate summit next month in denmark. the white house announced president obama's plans to attend yesterday. both countries have set goals to reduce greenhouse gases. the main focus of the summit is to produce a new global climate
5,"summit on climate change, senior administration officials say he'll try to build momentum on an international agreement to reduce greenhouse gases, but how much can he do?"
6,"undermines violent extremism. has india becomes an increasingly influential global power, we can partner to meet other transnational challenges, developing clean energy partnerships, confronting climate change, stopping"
7,"summit. the white house says he will travel there december 9th, the day before he goes to oslo. to accept his noble peace prize. former vice president al gore calls the president's decision to attend 'another example of the significant change in policy on the climate crisis.'"
8,"encourage you to recycle everything. a whale is in trouble. i have to go. reporter: so when a reputable climate research institute has its computer server hacked and hundreds of its private e-mails made public, the news gets around fast, especially from groups that don't believe the global warming consensus."
9,"capital there that we're looking at. when the president travels next month to copenhagen for the summit on climate change senior administration officials say he'll build momentum for an international agreement on lowering greenhouse gases, but really how much can he do realistically? that is our question, and"
10,"you're seeing that. and by the way, heidi. i wanted to add a little bit of news. a minute ago we were talking to an administration official who is confirming that president obama will be going to the copenhagen climate change"
11,"charges. they could face the death penalty if convicted. at least 160 people were killed in the four-day siege that started one year ago tomorrow. president obama will go to copenhagen, denmark next month for a major climate change"
12,"at least 160 people died in the four-day assault last year. nine of the attackers were also killed. cnn learned president obama will go to copenhagen, denmark, december 9th. the president will attend part of the united nations climate change conference."
13,news in the morning. is it a conspiracy or all taken out of context? that's what a lot of people are wondering after hackers made public sensitive e-mails they say show scientists cooked the books to make their case for climate change.
